id,checksum,game,game_feature,included_feature,note
379,1f1efc3b-3325-d235-a723-70864daca2ed,2,78,1,
380,4fc7e792-a1e1-5ecf-7835-333b20fbdb01,9227,78,0,
381,243b2bc8-c2da-d3f6-e0bd-458694b9c262,2,79,1,
382,2a9775c3-22ee-459e-3adc-b4bd98a643f5,9227,79,0,
383,b365ece9-26f0-9b8b-e3c8-a7c963f5ec8a,2,80,1,
384,b4daa775-ba05-c3d2-1c82-c4932d4e6293,9227,80,0,
385,49443cfe-bff9-ff1f-504b-1fee01d4c357,9227,81,,"This versions includes all of the missions from the first release, as well as three new missions adapted to the original storyline, with full voice acting and new graphics."
386,2d1ff30f-7733-dc2c-8049-48b43f060991,2,81,0,
387,2693530c-e710-0ce7-69a2-985947db1777,9227,82,,"An additional enemy known as the Fire Shadow has been added in the game. Fire Shadows classify as undead, and appear to be a bearded man engulfed in flames."
388,4d532e84-c217-987c-2b19-bf30f4115631,2,82,0,
389,8728b103-0d4e-eb19-9294-bfc4df09766c,9227,83,,"Some other changes from the original include a re-textured version of Down in the Bonehoard, a major gameplay and storyline change in the Lost City mission, a tweaked Undercover, and a huge add-on area in The Sword, which by itself is roughly the same size as the original mission."
390,9a1463e9-7a84-a12a-db77-7b2ff9fb82ba,2,83,0,
395,75698308-4ab5-c396-5e57-f9490a809cb4,2,86,1,
396,c4447045-556f-3870-9fe1-84fbef10afb0,9227,86,0,
397,f1d0e006-16f2-3e50-8e22-b297b7b79e66,2,87,1,
398,8ac9ca50-295b-868a-b2a9-9728e456d0d4,9227,87,0,
399,d5d788ff-70d6-9509-2060-86e6c366fd3a,2,88,1,
400,90546b2c-d678-8006-c9bb-e10e81a9c0dc,9227,88,0,
401,7dc501e1-45d7-218c-a1dd-e3b244b8512f,9227,89,,"This versions includes all of the missions from the first release, as well as three new missions adapted to the original storyline, with full voice acting and new graphics."
402,2eaafe3d-a301-e6a3-a368-8026a71ba09b,2,89,0,
403,35a2da7d-9969-179c-d1ec-2de9952eb1ca,9227,90,,"An additional enemy known as the Fire Shadow has been added in the game. Fire Shadows classify as undead, and appear to be a bearded man engulfed in flames."
404,5a0c3eba-4a66-7777-2185-7f38a0fb69a0,2,90,0,
405,52e3ac5c-3414-4f82-f211-0bd3ecc8d937,9227,91,,"Some other changes from the original include a re-textured version of Down in the Bonehoard, a major gameplay and storyline change in the Lost City mission, a tweaked Undercover, and a huge add-on area in The Sword, which by itself is roughly the same size as the original mission."
406,7906749a-de16-6c89-5159-b7ddc04572c6,2,91,0,
407,30fa918a-a7e6-175d-7112-51e70d5dc147,472,92,0,
408,1760faba-fb43-09f0-5368-fd7c984d9e6b,47445,92,1,
409,0d894b15-070d-be6c-f8d3-ae64aa67990e,19457,92,1,
410,ea83f533-cac7-e493-897e-fe8fc02a073d,472,93,0,
411,5c50994b-78b3-0796-6178-d23a7e8444e8,47445,93,1,
412,cf103095-e016-a47a-1fb6-12d3105633f1,19457,93,1,
413,90dfbc71-4354-fb72-23f0-dfbde7d96fbf,472,94,0,
414,d5a7d5ea-8304-0309-71a7-ccb42b7c593f,47445,94,1,
415,6fb9e426-97b0-c76c-1f60-72c9f8262dda,19457,94,1,
416,3346474c-188f-2574-fe5c-f25661eaeb7f,472,95,0,
417,59a67aef-d8aa-6cfe-4de3-eea5d78a0c74,47445,95,,Not on release.
418,496c9046-0003-4802-3310-6fbb2cf1296c,19457,95,,4K and HDR support
423,d0a50135-5a57-9b57-7831-aa999949a928,28540,98,0,
424,c465c5b9-efc3-cab8-eefe-b8285689542d,39047,98,,Only 999 copies available. Ubisoft Store exclusive.
425,117caeaf-d484-e6d8-eb88-0c2f663f41c3,39044,98,0,
426,e343ec3c-d09f-0404-636f-5982ffc3080c,39045,98,0,
427,7a21b986-d7c4-8ac4-8549-1bd2fca91df8,39046,98,,Ubisoft Store exclusive.
428,dea2d085-1820-ad85-ff8a-f32018f00a49,39034,98,0,
438,0306c861-7490-8546-4696-c2da09d62185,7349,102,0,
439,77dc4327-b7f1-181f-fd78-1c694389e01f,27766,102,1,
440,d7c72108-98ba-ba46-9e37-7ce3fa3cabdb,27767,102,1,
441,d8a11193-bf39-5411-817c-435204e341a6,7349,103,0,
442,086c4592-7089-59bd-12ac-6fac6eb8ec33,27766,103,1,
443,d6488cec-1fc9-64e3-54c0-f55720b9cea0,27767,103,1,
487,6abf92b8-8861-d541-dd4f-d1aec5aaf3a6,20228,121,0,
488,2a01822b-0686-f19d-037a-dfe7504fe26d,1267,121,1,
489,f9096a3f-7d2e-b911-9c29-fd0e4fae132b,20228,122,0,
490,534c76e3-fa81-0877-b237-c71811da9a1e,1267,122,1,
491,5f94bfa1-c41d-8b3a-47ad-1c7b77970e28,20228,123,0,
492,e1a21f9f-8273-28e0-6899-db5feae603f9,1267,123,1,
493,5c4da34a-c262-ec57-18c0-57a63a0beed5,20228,124,0,
494,42a73017-2ec7-77a4-8b51-4023c3bb2be1,1267,124,1,
495,88476566-bb50-88c1-4b84-62266f26a5ea,20228,125,0,
496,1061d8bf-8ad3-60aa-4041-d94bf79ae0bd,1267,125,1,
497,c8c8e856-c088-3eff-0a1a-c0af5c052308,20228,126,0,
498,20789bcd-2625-602d-d27b-4d724040eb3d,1267,126,1,
499,ee47e3e2-f38f-b394-806c-9cba5b53ee5c,20228,127,0,
500,99c7e69f-010d-1658-5e75-12137407917b,1267,127,1,
501,614594f1-4490-d3f2-f882-6edec62eebe9,1267,128,0,
502,72e40848-ad33-8d38-179f-51e9b943012a,20228,128,1,
503,02fdb409-e237-bd89-b92f-a7890a4efc95,1267,129,0,
504,d08ca26d-3ea6-688d-abca-dd5b3cab40bb,20228,129,1,
505,e2c08655-6433-3c8f-d1bb-63f714276087,1267,130,0,
506,846af41c-ae1b-b5e6-a66e-8719100334b7,20228,130,1,
507,1270e0e3-ef04-9a94-538a-7d85b3f06027,1267,131,0,
508,a6661a1a-de25-ebf3-a855-98ee1a51b83a,20228,131,1,
509,1e1dcb38-dd30-eed6-cf13-bcebe211fb9a,1267,132,0,
510,14dedc6d-b4df-edc8-14ba-8a25a6e1103e,20228,132,1,
511,6421cbbc-fc1d-56e9-75b2-fe3bedb2620d,1267,133,0,
512,fe2a3b56-559d-eddd-a45d-e0abc9949b96,20228,133,1,
513,72f2f85d-88a5-55f6-8331-2e5c64ea01b3,1267,134,0,
514,55cc36fa-edd5-71cd-f243-9996a578e8f7,20228,134,1,
515,fd8466ec-b41f-6024-1e6e-c8af6a109b33,28540,50,0,
516,e5fc68c8-67ed-c8a8-739a-ef3b8c2e35f2,39046,50,1,
517,7c576202-47ba-a4e8-15d6-5d560aebf188,39047,50,1,
518,2c5c343f-fe05-aad8-8716-c578198cb66f,39034,50,1,
519,ca156a96-7236-2b1d-ffbe-b090c5ff45d6,39045,50,1,
520,45d9b34a-4617-8558-4ada-7e0717d19034,39044,50,1,
521,cbb51c93-57c6-aa32-92de-481e6d572abb,28540,51,0,
522,e0099b82-2ea1-b3a7-7ce0-db554882a288,39046,51,1,
523,e4c5319e-8c4d-56d8-d636-19bd5511abfd,39047,51,1,
524,331570af-10af-91e5-5616-20419aadc7cc,39034,51,1,
525,5ad32669-7c41-c9f8-0fe7-087eeedab172,39045,51,1,
526,d6774a8f-9afb-bfd3-313c-a1f9186a2997,39044,51,1,
527,5c6be3bf-2e77-ba11-525a-b5b4a3e03738,28540,52,0,
528,17ebc5b4-1e13-1aea-fef4-61bf1c92e9e6,39046,52,1,
529,0e4e3cb0-a0c9-1b36-4930-ebbbf31f7ab5,39047,52,1,
530,4e85feb7-7f3a-53d9-e071-9ce541555f6c,39034,52,1,
531,4cdf1ea2-3c62-4230-8a71-470cf1b009c2,39045,52,1,
532,f992f883-59e9-a756-ceea-72b3b41bb90a,39044,52,1,
533,e45a1bd2-11b4-f82a-65ae-d86ae9a88291,28540,135,0,
534,41c73df6-62f2-4373-b82f-6517620407e7,39046,135,1,
535,99baa21f-6aaf-7520-cef3-d53187cffa63,39047,135,1,
536,9fa0d2bb-abed-f68a-b624-ae0bcda7149a,39034,135,1,
537,4f7cbd86-f803-f613-a2ca-67aaa81d4eea,39045,135,1,
538,ae4ecca3-62e1-a65a-5a24-ca5478623c7f,39044,135,1,
539,a4e5dca8-2cf8-47d0-156e-e78639f409e9,28540,136,0,
540,4a8fe539-48a2-9fc9-84f8-64e5d9e2818c,39046,136,1,
541,185e1758-9180-1a65-f21c-1518444ff3ca,39047,136,1,
542,801527a4-e233-ba67-50ae-84d3a2e0cdca,39034,136,0,
543,1d47c5b8-a081-173a-c422-19a7b781d3ee,39045,136,0,
544,c020133b-d4b7-ba2f-e78e-216de3cc13a3,39044,136,1,
545,d4859da8-1085-a701-0c29-3bfa99c1ff63,28540,137,0,
546,0e967792-7ecf-83a6-e80a-03c442bb38a7,39046,137,1,
547,bd6b5d04-fc87-4826-c654-0a144a3e7ff8,39047,137,1,
548,f948196e-7bb5-3bbe-5cd1-565f45eed356,39034,137,0,
549,f070a9ea-4a32-0b44-eaf9-6de302d7c490,39045,137,0,
550,2131429a-645f-29dc-0a8f-21705b27ca2c,39044,137,0,
551,874c3868-38e1-be0e-7efe-6b57b5b191ca,28540,138,0,
552,5e766209-c14d-bbb8-5e03-50c137fc3bf2,39046,138,1,
553,0ff0eb0c-0e41-c66c-3bdc-f6bcf0d8ffef,39047,138,1,
554,6a0b0218-67be-d5d9-9d95-81f05d83545c,39034,138,0,
555,69858824-733e-7478-778e-4041b30a68f2,39045,138,1,
556,6e681534-4300-aeac-3a44-f81fd295774c,39044,138,0,
557,42aff2c1-58d4-c029-d04f-6fe355e08eac,28540,139,0,
558,bc91f153-7d9f-cf88-2527-a24203e302dd,39046,139,1,
559,57da1740-7e9a-3df8-12dc-49a5ed8051fb,39047,139,1,
560,f3955cbc-dc2b-505e-c5b9-ae81ba6b5344,39034,139,0,
561,9250feac-611b-0516-f822-fcfab20558e9,39045,139,1,
562,15b293dd-030f-6bfe-4496-83b7f28cba7d,39044,139,0,
563,97bf8e90-3a36-a71f-5cfa-ab51b1e412a6,28540,140,0,
564,ad50c403-3c5d-5088-9904-abc1dcbaf283,39046,140,1,
565,3d15b942-f4df-75d2-e75f-01d58b5db647,39047,140,1,
566,9fdc2ab3-fbb0-eccd-e836-d1bc91b1c892,39034,140,0,
567,7c3d1089-c8f3-8c68-e109-349e5adbac8e,39045,140,1,
568,43f20da3-94ee-8d65-a59e-7dcca65b0269,39044,140,0,
569,b9071f7c-2bd4-6437-ff43-e40e71e60900,28540,141,0,
570,a96da961-8f3b-786f-1d0b-ea26760f1dca,39046,141,1,
571,2c2f9add-f6e3-3039-e06b-59765f391320,39047,141,1,
572,590d3549-a210-6e33-2546-1ac659c5dda4,39034,141,0,
573,4018bba0-5e81-61c5-83c4-23aa5f20cafc,39045,141,1,
574,b6d0ed3a-9d8a-0718-1aa9-679d3dd5e8ad,39044,141,0,
575,94b38436-51e1-69ad-9130-9f9e58e2cedc,28540,142,0,
576,37f5211c-2ffc-ea08-3d2c-dd8d5242adad,39046,142,1,
577,40a9fc19-e6df-0606-3633-f4969be18a3e,39047,142,1,
578,ff808ba3-e0a3-633e-9d78-f4575a25d44d,39034,142,0,
579,20367028-a0c8-ebf2-3a7f-38c6d1247a58,39045,142,0,
580,02988917-5b11-23d8-3020-874663f00b94,39044,142,0,
581,a39cb6e3-05b6-efbd-60c7-5321159a8d8a,28540,143,0,
582,ffec116c-473f-277f-5dd6-50802d529762,39046,143,0,
583,3db4c0f0-0836-a687-8bfe-bf3c7bf2df14,39047,143,0,
584,dd90a1c5-7ffa-7a07-1b20-b81f815f14ba,39034,143,0,
585,c6822314-d4a5-eda1-f914-f896356d1ece,39045,143,1,
586,11c08b09-2565-64ab-511b-c356261e6cb6,39044,143,0,
587,a266e0e1-9b73-7e96-4647-5d82cc1336ec,28540,144,0,
588,6d4ce5ec-3c59-7f07-86b8-1ae768d60bd0,39046,144,1,
589,f4589fba-9551-31b2-b5ba-99e05caf7382,39047,144,0,
590,589ea179-fac2-b3b0-319a-08237027e89f,39034,144,0,
591,6ee07864-0f1b-d41f-e2a5-e7dc2731d9a0,39045,144,0,
592,7abb1cd5-5bfb-2692-634b-dbc11c9f5916,39044,144,0,
599,b7164fb5-c006-06c3-5298-1a9125d7f367,28540,146,0,
600,1dbd4819-4239-7ae8-b509-f575fae0351f,39046,146,0,
601,bb05c44b-3450-9a56-e1b1-bf09d80bcc27,39047,146,1,
602,925af32d-0482-7615-db50-6afb03e90307,39034,146,0,
603,a46d063e-a525-d3e6-c4fd-d76748eeed0d,39045,146,0,
604,649a8fc0-914f-3cda-3f82-cf39a5030a1a,39044,146,0,
605,049285cc-14bd-a72e-a4fa-d96cbb91ead0,28540,147,0,
606,900e0dde-520b-4b6c-2828-02fc211432eb,39046,147,0,
607,c48f9d44-3fd6-1f25-56e8-63c28a427347,39047,147,1,
608,e7ece2c8-7c9f-8d81-814c-02c46de3a00b,39034,147,0,
609,68f94a33-704b-8329-dff1-0441a83a046f,39045,147,0,
610,8c76fa12-71a1-7df6-1a2a-54f660f5962e,39044,147,0,
629,11ee40af-ff47-bfe5-ea41-ca6faace9b7c,9630,154,0,
630,f07a8d69-25d1-dc82-8572-f52320c5ca5a,54612,154,0,
631,20e50eac-6d3c-9f95-bde4-1b65f0911f05,45130,154,1,
632,6239e4d6-333e-9321-4f31-afe50fd4d217,9630,155,0,
633,4ec773fb-f49c-67ac-e05a-833d0827681c,54612,155,0,
634,70f6e284-6ab4-0a1a-96b9-09d49e463bae,45130,155,1,
635,a3e88e28-f7f7-ca22-1285-c1e6b9370851,9630,156,0,
636,1daed971-465b-8e7d-0c3d-3ad58e3f46f7,54612,156,0,
637,762174cf-faf9-4eed-9f15-8900b0b816af,45130,156,1,
638,0500df59-92ed-c668-5c42-1804631055ee,9630,157,0,
639,2d3ac863-8ed0-89d2-184a-2ca73c1e8c2f,54612,157,0,
640,0863c3fc-6f92-f6bb-c1c8-262a145f0342,45130,157,1,
641,e9e948a7-3d6f-cd59-1c31-a95f11b86783,9630,158,0,
642,fd8a3da5-cc92-496e-7609-d842092ee98c,54612,158,0,
643,b9515132-552e-4dfb-c2b6-5feb30186a59,45130,158,1,
644,fd5a16f2-9d26-58b8-c7da-0b311015f014,9630,159,0,
645,a3c3dc2e-ba52-6e02-8428-010b2ec3e0a2,54612,159,0,
646,e133bc04-4813-496c-7696-bfc908934da8,45130,159,1,
647,38845f92-c14d-0523-411b-81236f648c2d,16,160,0,
648,ad550d7d-e72b-729a-a247-ffcf5cd9d8eb,25532,160,0,
649,06014a93-fa59-5f6d-189d-f0e2829f6bcb,45129,160,1,
650,d664eb65-4cf9-0350-a26a-e71955357b73,16,161,0,
651,0b1d5d41-bd0b-cec2-7f05-19599cbb4c24,25532,161,0,
652,a5511488-58f9-fa5a-26d4-fa21ea00994e,45129,161,1,
653,0e50c8fb-17dd-1fe0-ec15-22f7c61af59b,16,162,0,
654,f4bd512b-5100-7305-827b-4eff26655a14,25532,162,0,
655,b82ba0b6-b5cc-2471-d2e2-58725190a3c6,45129,162,1,
656,1cc1d24c-290e-08ab-94ea-219c82791121,16,163,0,
657,f769467e-59fc-3650-fd8a-7c1baf7a42ac,25532,163,0,
658,5b8c26cd-4e49-c441-effa-81e826526749,45129,163,1,
659,28ffdfb3-246b-8401-8f16-de1c7fca9a81,16,164,0,
660,517fdace-f49e-c95e-48bf-b4d501fb3e90,25532,164,0,
661,7467fcc6-9cf1-87b5-ebd0-5d413ab701d0,45129,164,1,
689,3905c4d0-dff1-658d-4611-70b65f0b0f72,16,174,0,
690,4cbae346-398e-bb68-5fb4-b98de8217b75,25532,174,1,
691,93c146a7-fdef-7b55-fa6c-fd8896d75237,45129,174,0,
692,cbbea210-b814-dd55-a203-7876e47f75c1,16,175,0,
693,ac3599cb-a03a-c230-24c6-6be29c358206,25532,175,1,
694,be656947-f952-d279-d45b-e145cf2e40b3,45129,175,0,
710,c8ddc17e-8a99-8764-cd7b-8b70dc2ae698,16,181,0,
711,d9d2fba7-5a0d-cd8b-3f0b-c5589fdd2a41,25532,181,1,
712,e1fea734-d09e-b80e-284a-469a06320d16,45129,181,0,
713,6fe5a23d-1097-525a-4554-308260a52c86,16,182,0,
714,c104cd5c-7a6c-ecfd-7561-27352ac16a30,25532,182,1,
715,7b611924-be58-bb9f-ba00-b59eca776b55,45129,182,0,
716,95d3265d-7f7f-821b-0449-9c7adcabd488,16,183,0,
717,68081e30-6eda-14c5-527a-bd9e41deea4e,25532,183,1,
718,235a6f50-09e2-1564-6b0e-9ab017ca8a62,45129,183,0,
719,975dbce1-9c3c-7e74-69ef-89b7c1d668d9,16,184,0,
720,114f111c-1b30-fa28-997a-efa9145209aa,25532,184,1,
721,ad4f102f-2bfa-f491-8a76-2057fdf388c2,45129,184,0,
740,8b349724-9487-9a78-c633-6e5911345d37,15,191,0,
741,720ea6e3-0157-72a6-0798-18e267bc37f2,21892,191,0,
742,58f5be85-c82e-b693-9cbc-0638561fee20,43022,191,1,
743,750b8e94-b928-ff22-876c-d040cad0e406,15,192,0,
744,01756673-1a30-0cc1-a653-7dcb0848827a,21892,192,0,
745,4094bc87-7f17-1960-9778-00ea3eec0357,43022,192,1,
746,8c02e4d0-63c3-27c8-497d-59374c5dbcbc,15,193,0,
747,2e5ffe5d-4e57-8c52-8f97-bd5c3baf075e,21892,193,0,
748,b9813f10-cabe-8b4f-ab7f-a1dcde672b17,43022,193,1,
749,1a4d74f1-c084-4baf-966d-d3ee0f33118a,15,194,0,
750,aec771cb-8b6b-606e-752e-6990f188957a,21892,194,0,
751,be35b5f9-9520-01d1-a314-83b265788273,43022,194,1,
752,dee00799-dc6d-5a10-665b-23aeb0fc8c65,15,195,0,
753,2ea4819a-a7c2-3f96-e09d-bb42a508c9c0,21892,195,1,
754,120f4413-acaa-7e29-b7d7-53a5091f168f,43022,195,0,
755,1c99a708-4094-eb40-7dd3-2b5a011ae92d,15,196,0,
756,430c5844-de0a-cac3-d48c-2813fa777f18,21892,196,1,
757,97ef0638-84a2-ee3f-4fcd-a97442fcbe3a,43022,196,0,
758,74f9f2ec-cf23-6235-ebe1-ff39927132ef,15,197,0,
759,3be3b64e-46d3-2c40-86ab-11d018b5a6f5,21892,197,1,
760,99c05bab-671b-0231-222e-b4b523e749f0,43022,197,0,
761,ff15f899-fc1e-386b-3529-2e638fdec9be,15,198,0,
762,be587804-bfd8-52fb-795b-c5f5c3e6a689,21892,198,1,
763,4a7fe619-791a-acbe-4dcd-005b9fa2e62b,43022,198,0,
764,6fcce2a2-c1cb-1ec7-df78-ae84436ad1e7,15,199,0,
765,7912717d-ab8c-e9ca-a65e-fca169920902,21892,199,1,
766,57debdb6-f91b-1613-6e5b-55675ceea56b,43022,199,0,
767,81916e43-6567-71e1-9353-e11be6ea4d74,72379,154,1,
768,d4d2286a-fa73-65af-79fd-59c18270660a,72379,155,1,
769,33c0b3c9-5f0c-bbe6-7dae-cf728236d323,72379,156,1,
770,90664a52-5e6f-1124-82d9-9c2a4e65e6af,72379,157,1,
771,8fa322e8-7269-97ed-533f-1b6ea755a60f,72379,158,0,
772,33098144-95ad-cff9-ba2f-2ccc439e465e,72379,159,0,
773,72e4330a-d68d-fd2e-39d6-62a720bbd10f,36952,200,0,
774,f5ef80f4-4323-de11-c31c-0466556d5b40,26401,201,0,
775,4d4fc518-8a86-9b3c-a75d-bd1783cec563,51486,201,1,
776,e0ceca1e-3b41-46cb-05eb-d71ee8fc5412,26401,202,0,
777,5d0e4711-365e-3445-8363-8164863b69f2,51486,202,1,
778,ce41b1e5-669a-cee3-ea3b-36c4e3be45fa,26401,203,0,
779,5f8daabd-1a53-f859-2054-b0ab6bdc9f8d,51486,203,1,
780,6aa24f8d-97d8-fa30-3883-66e27338e605,26401,204,0,
781,19ab1839-17d9-6844-ae94-b692efa6e011,51486,204,1,
782,b946b2de-ee59-5b5b-b501-72f6b84fb637,26401,205,2,
783,cf1e3523-5bf6-20e4-3a98-ec8528ed0e42,51486,205,1,
784,b9e80f8f-3ef4-fddc-c19a-c555b84659cf,26401,206,2,
785,f07c33c6-8bbe-e144-7f3c-3aa6ad03184c,51486,206,1,
786,00e4d540-0741-e7d9-6298-6b4921ed5ed9,26401,207,2,
787,3fa741a6-e7b7-9ab1-f360-5ceea6b34168,51486,207,1,
788,85ab2022-a47f-39ef-7d16-4a399c6e2625,26401,208,2,
789,b7b904f9-5736-24f6-494f-642c79b3efb6,51486,208,1,
792,23ba6f55-4798-5421-6267-6cbf02c6a9bb,26401,210,2,
793,6859bc02-7374-bd7a-9708-f41758f0e7d6,51486,210,1,
794,fb9b7712-a0a5-1e1f-5133-e1dd2924ea09,26401,211,2,
795,797694bc-b4d9-10d4-d873-c7f0e98f0c5e,51486,211,2,
798,41b7d769-061a-76e2-5a25-daf6120ec467,28028,213,0,
799,b1c7d96c-d46f-2e0e-f161-20fe9d9e4823,4131,213,0,
800,e6ad45dd-3a32-668a-2c86-b03b5fc99c15,9759,213,1,
801,9ceb0ce0-b253-f98c-2e83-bf5b0a41add4,28028,214,0,
802,40e5a1a7-7fb8-7860-e32a-584ddeecc0a1,4131,214,1,
803,97a7b4e9-08e1-5177-fa94-60ba1952be24,9759,214,1,
804,c1b2c6af-ffdf-6c33-5672-4bbbecb0b46d,28028,215,0,
805,1ddb84d4-1307-2cec-bd0f-d57167ca21d8,4131,215,1,
806,eefc8cb1-6fac-1b98-76d4-209533f3ba19,9759,215,1,
807,57859cbf-250e-5fb7-5d6f-739395a13409,28028,216,0,
808,47185f43-7254-ea5d-dbaa-cd02eb903b70,4131,216,1,
809,07f4bc21-291b-365e-475b-7d58e6bd5ec0,9759,216,1,
810,be8941f3-e3f2-e5b1-7d66-a6b1be326ef1,28028,217,0,
811,54417e0f-275f-256b-f3d9-fc2d06041aa4,4131,217,0,
812,3593c700-5d69-54ab-1be6-663739ef036a,9759,217,1,
813,ffbe5d02-e01d-76aa-e71b-7481a49898a5,28028,218,0,
814,b2c3f138-98df-778a-ebf4-1cf3578a83e8,4131,218,0,
815,ff9d7873-d66e-b43b-e7c6-34329ad51853,9759,218,1,
816,574697fa-f172-910e-d381-fdf71b68e4d9,28028,219,0,
817,5c51ee41-9e6b-8ab1-9981-5e89402eea09,4131,219,0,
818,9db29a06-3e8e-eb18-6f3f-ba2222d57308,9759,219,1,
819,87f5a64c-9932-99e3-9d7c-f51fb54106c6,28028,220,0,
820,5aff15b0-67c1-a482-8573-3a8aa3a8d905,4131,220,0,
821,f93393f6-a06d-6e74-3d30-3d2ad82e8a66,9759,220,1,
822,95fcd795-a923-6fff-4338-b3a309914468,28028,221,0,
823,a62cec1b-21f4-e3ba-c8ac-49b7f4f8e798,4131,221,0,
824,09341550-0e18-9bde-3904-a5f5637607f9,9759,221,,Only 7000 copies available. Sold exclusively on Total War's webstore.
825,4eaf261a-c17c-b665-6532-acd30f48b2ea,18908,222,2,
826,99482b09-451b-55f3-cffe-bd5e3f48e4a5,25875,222,2,
827,5f55e39d-409a-9256-3334-e09496eda815,18908,223,0,
828,24814ead-8506-998f-0844-a55e76501d79,25875,223,1,
829,56dafd85-064d-cd42-4569-91478b276911,18908,224,0,
830,95b9611b-3703-3856-38d2-f2ff5a637e07,25875,224,1,
831,fe283105-76c4-1562-30a4-2e829fe58651,18908,225,0,
832,5f974035-2da2-a307-d769-a14c6464c984,25875,225,1,
833,d0c97a57-833e-d6b6-8c00-df3c9e3910e7,18908,226,0,
834,4befe918-08a6-3989-dfac-6bebe8509f1d,25875,226,1,
835,d07fe26e-fd3c-f1b7-57c1-4d026a191a8a,6801,227,0,
836,fd5f1871-68d3-ec4c-0e2e-327808286d1e,53019,227,1,
837,0038a92b-137f-121c-f4ee-f4423396db41,41616,227,0,
838,65350588-9c03-a84a-7444-17a9439b60d6,42943,227,0,
839,e8312681-0c99-975a-a7e6-3940dbe697ab,51531,227,0,
840,af52e209-9e67-9894-9094-8d8a62de85cb,7829,227,1,
841,07b8442e-579a-b78f-09ad-92e393e0f090,6801,228,0,
842,761375ff-1d31-d1c5-9381-413a3e14099f,53019,228,1,
843,fac758b2-51e7-e1f7-7239-b4dd4f8513ca,41616,228,1,
844,126ce287-c23b-fa53-f2ca-3312135696f8,42943,228,1,
845,1d13596e-68e1-13bd-a19c-7276e8454946,51531,228,0,
846,77242ff4-8174-7472-5cdc-bc650cb4fbda,7829,228,1,
847,80593176-51cf-69fd-8f69-7218dc63b6dd,6801,229,0,
848,e6230f68-1300-c026-2d60-e9d2ed12edf9,53019,229,0,
849,0483f103-ba1e-fd1a-8d94-85e725c513bd,41616,229,1,
850,4d7040d3-a669-9766-d284-0e9f4d9d53e9,42943,229,0,
851,4bc03f9d-8ae9-82c6-895c-5da5d3fb1af8,51531,229,0,
852,f74fb9ae-8695-40c5-ae12-f7a1bfb4dc6c,7829,229,1,
853,f5ad2e62-c303-6ff6-cb3d-74527088934c,6801,230,0,
854,619d891e-02d7-8ec1-a79f-51261845ebcd,53019,230,0,
855,18226038-b096-a700-2803-a539bf3d9f67,41616,230,1,
856,caaf7e63-459b-3285-4351-36f5b9ed39fa,42943,230,0,
857,b465cd8e-057a-84b9-6a57-a15bae54585c,51531,230,0,
858,dec1abfb-6aaa-00d8-6d77-27e4d6f4428d,7829,230,1,
859,5cd3bf57-07d2-2ba1-911e-a390cebccca2,6801,231,0,
860,9b3f4585-5482-11c9-daaa-9b04af0c3669,53019,231,0,
861,f790cc5a-ae4c-5a7a-bbd4-4478bfcb343a,41616,231,1,
862,4b69c160-feec-e0a8-f31f-ffac7872841e,42943,231,0,
863,ee85ffef-baa0-4da0-cdf9-9b1992676b6f,51531,231,1,
864,9982ab87-3aea-1f72-426f-c1c70971af9b,7829,231,1,
865,e033b43c-83d7-ed11-6df1-5ad6f628d72f,6801,232,0,
866,9b240f74-d2d3-2dca-b895-89f30bca1708,53019,232,0,
867,06c33b88-3e5f-1c2c-381b-6effe1177227,41616,232,1,
868,acf6c77a-112c-98b4-10a0-0e2206f3d605,42943,232,0,
869,47f52344-2c2a-7074-133b-48131f74edf7,51531,232,0,
870,3ef96077-e5ec-4aa3-971b-534191ddc0e0,7829,232,1,
871,ea600e84-2d38-625e-ee81-154c1bbd8629,6801,233,0,
872,4b2b83e3-d39f-d7c5-95bc-a473d021a662,53019,233,0,
873,ccfc8319-b433-fa1e-117f-162436b70d64,41616,233,1,
874,250b05f5-85e4-4e53-1922-4d54dbd4ebc0,42943,233,0,
875,c84be538-3421-f768-0310-24a398e17e80,51531,233,1,
876,8993b750-9359-4bf3-22b5-681b6e27b0e0,7829,233,1,
877,c69b78b2-92d3-5fbf-831a-7b73283cf336,6801,234,0,
878,854278ff-5030-ab49-ab36-d55700af743d,53019,234,0,
879,99634e1d-ba43-3110-fe3a-835939c6d753,41616,234,0,
880,8c4e25ad-b79c-0063-fafb-b930e0d2ad64,42943,234,0,
881,f27f3e92-540e-af03-0687-908e6be1f568,51531,234,0,
882,4ad85aec-0373-319f-a53f-203ac27d9a7b,7829,234,1,
883,ff2a158e-299f-d385-7faf-5a14b4e1c15a,6801,235,0,
884,96159320-c03c-5189-5182-60f22a504a26,53019,235,0,
885,d62b241f-07f3-0ae0-2626-96dd78f6c169,41616,235,0,
886,0b4850ab-2384-9ba4-460f-a0d3cc175c11,42943,235,,"The Limited Edition is a “First Edition” pre-order only release, meaning that all pre-ordered copies of Far Cry 4 get a free Limited Edition upgrade."
887,404bcfc1-a94d-7954-f708-b2e0742ef0c3,51531,235,,Exclusively sold on Ubisoft Store.
888,fb3ab4ae-8c15-3d13-546e-40d4f64ea99f,7829,235,,Exclusively sold on Ubisoft Store..
889,55f9af7d-fbe3-3d09-f45b-2510d4e7a558,6801,236,0,
