id,checksum,cover,created_at,game,name,region,updated_at
79,dce130a7-e478-bbe7-731f-9f9e0a1ccf17,1508889600,"[404, 405, 406, 407, 408, 409, 410, 411, 412, 413, 414, 415, 416]",2151,"[2151, 74897, 74898, 74899]",1508889600,https://www.igdb.com/game_versions/catherine/
80,1941a7da-e7e9-49cf-224f-a8809dabfa43,1508976000,"[417, 418, 419, 420, 421, 422]",21063,"[21063, 28538]",1508976000,https://www.igdb.com/game_versions/sonic-forces/
81,9ebfd525-4c5a-631b-91e6-73dcd64e3c47,1508976000,"[423, 424, 425, 426, 427]",74,"[74, 43957]",1508976000,https://www.igdb.com/game_versions/mass-effect-2/
82,40136125-7a55-4fb1-0bb2-c6e1ce114df3,1508976000,"[428, 429, 430, 431, 432, 433, 434, 435, 436, 437]",75,"[75, 21697, 45180]",1508976000,https://www.igdb.com/game_versions/mass-effect-3/
83,fd205fe3-8914-3183-4744-ce93329e501f,1509926400,"[438, 439, 440, 441, 442, 443, 444, 445, 446]",36662,"[23161, 36662]",1509926400,https://www.igdb.com/game_versions/need-for-speed-payback/
84,841bb317-b38b-c9b0-3b6e-471b9560fe35,1512259200,"[447, 448, 449, 450, 451, 452, 453, 454]",11186,"[11186, 41627, 47489, 51540]",1512259200,https://www.igdb.com/game_versions/gears-of-war-4/
85,abcd6d55-f483-0e11-0ead-09be11daa4c3,1513036800,"[455, 456, 457, 458, 459, 460, 461, 462, 463, 464, 465]",16999,"[15679, 16999, 36609, 76846]",1513036800,https://www.igdb.com/game_versions/conan-exiles/
86,dd1e214d-6fff-065e-a9fe-40ec4efc973c,1515888000,"[466, 467, 468, 469, 470, 471, 490, 491, 492, 493, 494]",36926,"[36926, 81289, 81354, 81355]",1516752000,https://www.igdb.com/game_versions/monster-hunter-world/
87,b153ebcf-5e60-9217-7396-acd8c26b8a40,1516752000,"[472, 473, 474, 475, 476, 479, 482, 483, 484, 485, 486, 487, 488, 489]",19560,"[19560, 83778, 83824, 83825]",1516752000,https://www.igdb.com/game_versions/god-of-war--1/
88,e4663e4f-b29b-6142-56b9-d75fb62c1128,1516924800,"[496, 497, 498, 499, 500, 501, 502, 503, 504, 505, 506, 507, 508, 509, 510]",28552,"[28552, 53011, 53012, 83886, 83887, 83888, 83889]",1516924800,https://www.igdb.com/game_versions/far-cry-5/
89,e618f0a8-81a0-3c1a-0e6e-665219d2efc7,1520380800,,2113,,1520380800,https://www.igdb.com/game_versions/star-wars-battlefront--1/
90,531d448c-ac9d-b445-b12a-63a053dfb9b1,1520380800,,10964,,1520380800,https://www.igdb.com/game_versions/sniper-ghost-warrior-3/
91,09685b15-a9f5-fcef-bcc2-c3a4c102570c,1520380800,,17158,,1520380800,https://www.igdb.com/game_versions/q-star-bert-rebooted/
92,8be88839-a75d-8b6a-3dae-a7379247897d,1520380800,,19562,,1520380800,https://www.igdb.com/game_versions/resident-evil-7-biohazard/
93,32790761-7d1d-9361-449f-64b3b9959b8a,1520380800,,18819,,1520380800,https://www.igdb.com/game_versions/nba-2k17/
94,4c366f2b-9954-dcb6-1080-066a265c1830,1520380800,,6566,,1520380800,https://www.igdb.com/game_versions/art-of-fighting-3-the-path-of-the-warrior/
95,376b6776-4c0c-9a70-261e-4bf6a53d3107,1520380800,,70251,,1520380800,https://www.igdb.com/game_versions/empire-deluxe/
96,92519d50-b83b-a6f7-f2af-453923f10d74,1520380800,,44435,,1520380800,https://www.igdb.com/game_versions/kidou-keisatsu-patlabor/
97,2af84a3e-f234-cc06-cae6-72008839ec6e,1520380800,,88811,,1520380800,https://www.igdb.com/game_versions/cadenza-the-kiss-of-death/
98,797a6fc5-37cb-a980-47c6-c1d2e029218e,1520380800,,587,,1520380800,https://www.igdb.com/game_versions/act-of-war-direct-action/
99,1e280790-0c18-29ba-db9c-5d6c2c2d781d,1520380800,,3075,,1520380800,https://www.igdb.com/game_versions/ftl-faster-than-light/
100,d6e2107e-6ebe-4416-f579-20915420ca0d,1520380800,,7420,,1520380800,https://www.igdb.com/game_versions/how-to-survive/
